date;zoo;thetao;mf0;mf1;mf2;mf3;mf4
04/10/1985;4,09633439;17,32483433;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
05/10/1985;4,17223503;17,30019779;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
06/10/1985;4,19562186;17,27169883;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
07/10/1985;4,18518733;17,25609375;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
08/10/1985;4,15763967;17,24785985;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
09/10/1985;4,12302974;17,22923708;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
10/10/1985;4,08489388;17,24102192;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
11/10/1985;4,0685989;17,26028101;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
12/10/1985;4,17273459;17,24577063;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
13/10/1985;4,20856847;17,20756422;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
14/10/1985;4,17898715;17,19124202;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
15/10/1985;4,12925039;17,18696709;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
16/10/1985;4,07541373;17,20374512;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
17/10/1985;4,02196693;17,22055441;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
18/10/1985;3,97604895;17,19266303;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
19/10/1985;3,95176597;17,16420302;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
20/10/1985;3,91739843;17,13110753;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
21/10/1985;3,86498772;17,1198812;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
22/10/1985;3,81776434;17,10658066;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
23/10/1985;3,77186684;17,09306785;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
24/10/1985;3,72737523;17,07974149;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
25/10/1985;3,68628313;17,06825234;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
26/10/1985;3,66075141;17,05547187;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
27/10/1985;3,63977804;17,03081862;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
28/10/1985;3,61699638;16,98449347;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
29/10/1985;3,59117768;16,94043744;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
30/10/1985;3,5643433;16,89173864;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
31/10/1985;3,53227695;16,85559714;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
01/11/1985;3,50352424;16,81803569;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
02/11/1985;3,48658975;16,79109527;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
03/11/1985;3,46662589;16,74995823;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
04/11/1985;3,43978999;16,68583388;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
05/11/1985;3,40346186;16,61070576;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
06/11/1985;3,36387702;16,557461;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
07/11/1985;3,31781228;16,52320854;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
08/11/1985;3,29394038;16,49972283;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
09/11/1985;3,37746346;16,47356914;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
10/11/1985;3,45333187;16,46342326;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
11/11/1985;3,48270167;16,42904334;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
12/11/1985;3,47424215;16,39019047;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
13/11/1985;3,44708994;16,36807983;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
14/11/1985;3,41231929;16,35969907;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
15/11/1985;3,37613583;16,33635583;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
16/11/1985;3,34812811;16,30438514;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
17/11/1985;3,31496851;16,27777432;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
18/11/1985;3,27642129;16,21674036;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
19/11/1985;3,21475016;16,14064168;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
20/11/1985;3,17897497;16,07934654;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
21/11/1985;3,1460003;15,94800025;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
22/11/1985;3,11174841;15,82801063;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
23/11/1985;3,09443938;15,77276098;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
24/11/1985;3,06936007;15,75280539;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
25/11/1985;3,04068913;15,72837585;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
26/11/1985;3,01879644;15,69932759;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
27/11/1985;2,99714378;15,66745426;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
28/11/1985;2,97290043;15,6221217;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
29/11/1985;2,9535427;15,57729373;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
30/11/1985;2,94969723;15,51935186;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
01/12/1985;2,93793908;15,47158609;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
02/12/1985;2,91811101;15,42272036;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
03/12/1985;2,89902696;15,37132821;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
04/12/1985;2,87970097;15,32713159;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
05/12/1985;2,85830426;15,28856718;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
06/12/1985;2,84926202;15,25997324;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
07/12/1985;2,93009764;15,23635627;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
08/12/1985;3,03397623;15,22674645;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
09/12/1985;3,11476765;15,15389537;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
10/12/1985;3,14242345;15,06583601;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
11/12/1985;3,13387147;14,98317773;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
12/12/1985;3,10504723;14,93160326;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
13/12/1985;3,08778719;14,89326193;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
14/12/1985;3,20053013;14,86192717;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
15/12/1985;3,25994969;14,83089797;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
16/12/1985;3,21687644;14,80003407;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
17/12/1985;3,13552685;14,77337016;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
18/12/1985;3,05668805;14,75183605;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
19/12/1985;2,9881654;14,7345238;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
20/12/1985;2,93695795;14,71018187;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
21/12/1985;2,96772171;14,67746493;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
22/12/1985;2,97222472;14,64745176;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
23/12/1985;2,94732896;14,62155559;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
24/12/1985;2,90320413;14,58061386;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
25/12/1985;2,84585002;14,54010198;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
26/12/1985;2,77997099;14,50921534;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
27/12/1985;2,71623972;14,47603794;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
28/12/1985;2,6498626;14,44094984;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
29/12/1985;2,59832466;14,41174088;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
30/12/1985;2,56208061;14,39106154;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
31/12/1985;2,53007506;14,37385821;0,0180402;0,0659898;0,1550815;0,3143009;0,3143009
01/01/1986;1,62283822;13,85403823;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
02/01/1986;1,61220175;13,8449265;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
03/01/1986;1,59685031;13,81381195;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
04/01/1986;1,58668565;13,74241563;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
05/01/1986;1,60377445;13,6669985;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
06/01/1986;1,62751882;13,6242845;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
07/01/1986;1,64862989;13,58171729;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
08/01/1986;1,66767198;13,48306972;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
09/01/1986;1,68610496;13,37586822;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
10/01/1986;1,70474529;13,32146652;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
11/01/1986;1,71751083;13,28550102;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
12/01/1986;1,8089166;13,19657183;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
13/01/1986;1,92412873;13,13916247;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
14/01/1986;2,02457757;13,11827493;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
15/01/1986;2,10434742;13,09123709;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
16/01/1986;2,16608927;13,05336196;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
17/01/1986;2,19923147;13,01822588;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
18/01/1986;2,23665355;12,97279012;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
19/01/1986;2,40577016;12,93077034;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
20/01/1986;2,54186259;12,88894454;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
21/01/1986;2,60131639;12,84931422;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
22/01/1986;2,62246525;12,81742468;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
23/01/1986;2,62470083;12,79346274;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
24/01/1986;2,61544793;12,7706624;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
25/01/1986;2,62910877;12,74475541;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
26/01/1986;2,80495378;12,72804637;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
27/01/1986;2,92297993;12,7196396;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
28/01/1986;2,93930289;12,72134285;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
29/01/1986;2,90009931;12,72369006;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
30/01/1986;2,83716301;12,6809161;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
31/01/1986;2,75882062;12,60481635;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
01/02/1986;2,72645469;12,55416064;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
02/02/1986;2,85943591;12,52132794;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
03/02/1986;2,97298673;12,50458761;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
04/02/1986;3,01317199;12,49732163;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
05/02/1986;2,99332847;12,49276086;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
06/02/1986;2,95433436;12,48596832;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
07/02/1986;2,90288148;12,49247009;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
08/02/1986;2,90568744;12,49163547;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
09/02/1986;3,21017384;12,49189397;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
10/02/1986;3,42832351;12,48807777;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
11/02/1986;3,46081921;12,49661437;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
12/02/1986;3,39375663;12,50537384;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
13/02/1986;3,30562786;12,52013435;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
14/02/1986;3,22116568;12,53018242;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
15/02/1986;3,1826256;12,53505411;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
16/02/1986;3,35368088;12,53463177;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
17/02/1986;3,46291894;12,52845413;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
18/02/1986;3,4837392;12,51942841;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
19/02/1986;3,4517033;12,51707455;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
20/02/1986;3,39555246;12,51550221;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
21/02/1986;3,32865236;12,49826128;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
22/02/1986;3,30066464;12,48757131;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
23/02/1986;3,52134322;12,47121194;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
24/02/1986;3,65183106;12,42900627;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
25/02/1986;3,67971898;12,39126814;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
26/02/1986;3,64590742;12,37421632;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
27/02/1986;3,57735043;12,36603338;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
28/02/1986;3,49971538;12,36376912;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
01/03/1986;3,4704907;12,3707924;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
02/03/1986;3,66387662;12,38392218;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
03/03/1986;3,79284686;12,37915475;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
04/03/1986;3,79093578;12,29103217;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
05/03/1986;3,69117306;12,22741556;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
06/03/1986;3,57811133;12,16145776;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
07/03/1986;3,49486824;12,10729158;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
08/03/1986;3,45149032;12,05758856;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
09/03/1986;3,44309672;12,01307298;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
10/03/1986;3,43499847;11,97395755;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
11/03/1986;3,43324888;11,93489388;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
12/03/1986;3,43944708;11,92245065;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
13/03/1986;3,44407202;11,92557242;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
14/03/1986;3,44615693;11,92667553;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
15/03/1986;3,45193268;11,90391205;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
16/03/1986;3,47872923;11,88227167;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
17/03/1986;3,51558552;11,87626095;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
18/03/1986;3,52373278;11,88617654;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
19/03/1986;3,51300012;11,90935508;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
20/03/1986;3,49823972;11,93616054;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
21/03/1986;3,4811773;11,96025422;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
22/03/1986;3,48851011;11,98636053;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
23/03/1986;3,64264823;12,00528518;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
24/03/1986;3,7905612;12,02249863;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
25/03/1986;3,88762144;12,05753933;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
26/03/1986;3,93790005;12,08817703;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
27/03/1986;3,93946234;12,11794914;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
28/03/1986;3,93926348;12,15068219;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
29/03/1986;3,9688285;12,18095757;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
30/03/1986;4,06317009;12,19458527;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
31/03/1986;4,1506592;12,18707612;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
01/04/1986;4,21351612;12,18376429;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
02/04/1986;4,24561877;12,16341531;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
03/04/1986;4,25744024;12,17310266;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
04/04/1986;4,2578114;12,21098516;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
05/04/1986;4,29366388;12,25725679;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
06/04/1986;4,50221481;12,30915829;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
07/04/1986;4,64085213;12,35277481;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
08/04/1986;4,71054907;12,38575719;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
09/04/1986;4,74639418;12,42294818;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
10/04/1986;4,75061522;12,46994674;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
11/04/1986;4,74636535;12,51140404;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
12/04/1986;4,76211714;12,55177464;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
13/04/1986;4,88906549;12,58158385;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
14/04/1986;4,99474318;12,60497421;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
15/04/1986;5,07164464;12,62874235;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
16/04/1986;5,10020845;12,65364333;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
17/04/1986;5,124535;12,67352844;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
18/04/1986;5,14839645;12,72089757;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
19/04/1986;5,18366485;12,78451851;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
20/04/1986;5,37437079;12,8412271;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
21/04/1986;5,55620871;12,88726601;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
22/04/1986;5,67590924;12,93755554;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
23/04/1986;5,75046582;12,96998367;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
24/04/1986;5,79390425;13,01595384;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
25/04/1986;5,82124612;13,06945325;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
26/04/1986;5,86755305;13,11226321;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
27/04/1986;6,05733639;13,13484226;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
28/04/1986;6,20268872;13,19034693;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
29/04/1986;6,25068881;13,22249462;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
30/04/1986;6,2454207;13,2719041;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
01/05/1986;6,22529061;13,3250833;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
02/05/1986;6,19304341;13,38783266;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
03/05/1986;6,17014803;13,43719647;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
04/05/1986;6,23549233;13,46869065;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
05/05/1986;6,27112943;13,48438232;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
06/05/1986;6,27182709;13,49910052;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
07/05/1986;6,2501528;13,50122335;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
08/05/1986;6,20990041;13,52490144;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
09/05/1986;6,17694672;13,56384836;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
10/05/1986;6,18982783;13,60776447;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
11/05/1986;6,36728953;13,64854412;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
12/05/1986;6,44324063;13,69159576;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
13/05/1986;6,41818591;13,72616061;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
14/05/1986;6,36119958;13,76508183;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
15/05/1986;6,32583581;13,80303458;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
16/05/1986;6,30761239;13,84333914;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
17/05/1986;6,30898356;13,91042615;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
18/05/1986;6,50999748;13,94840465;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
19/05/1986;6,61933462;13,99843422;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
20/05/1986;6,6161866;14,05581033;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
21/05/1986;6,56260804;14,07272324;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
22/05/1986;6,51327454;14,08633465;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
23/05/1986;6,49807133;14,1319117;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
24/05/1986;6,51900629;14,18288693;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
25/05/1986;6,71512489;14,23637024;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
26/05/1986;6,79997676;14,2950105;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
27/05/1986;6,79204855;14,35126491;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
28/05/1986;6,75147398;14,39631594;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
29/05/1986;6,71090018;14,43429757;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
30/05/1986;6,67719831;14,47290911;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
31/05/1986;6,68565469;14,50660873;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
01/06/1986;6,83144438;14,53456484;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
02/06/1986;6,86932305;14,58074211;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
03/06/1986;6,8396295;14,62360437;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
04/06/1986;6,81832337;14,67109713;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
05/06/1986;6,80499219;14,6931178;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
06/06/1986;6,76951654;14,77740966;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
07/06/1986;6,76748047;14,84220431;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
08/06/1986;6,91425244;14,88437348;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
09/06/1986;6,97042182;14,94696113;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
10/06/1986;6,95671428;15,01093292;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
11/06/1986;6,91338389;15,08014957;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
12/06/1986;6,86884147;15,12870032;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
13/06/1986;6,82044426;15,17750094;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
14/06/1986;6,7914068;15,22960109;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
15/06/1986;6,8599099;15,27550667;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
16/06/1986;6,83460476;15,27590574;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
17/06/1986;6,76984468;15,27717994;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
18/06/1986;6,70291861;15,3011148;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
19/06/1986;6,64006219;15,3317945;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
20/06/1986;6,5702764;15,35251709;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
21/06/1986;6,54223012;15,37383525;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
22/06/1986;6,66481851;15,41616018;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
23/06/1986;6,65916819;15,47203508;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
24/06/1986;6,59280033;15,52394312;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
25/06/1986;6,52378993;15,58164031;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
26/06/1986;6,45646131;15,63777504;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
27/06/1986;6,38898425;15,68016932;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
28/06/1986;6,36398759;15,72792204;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
29/06/1986;6,51301356;15,79082929;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
30/06/1986;6,52412672;15,8580736;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
01/07/1986;6,46401982;15,9187213;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
02/07/1986;6,39946715;15,97787118;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
03/07/1986;6,3308683;16,0357344;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
04/07/1986;6,26299778;16,089395;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
05/07/1986;6,23868187;16,14826536;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
06/07/1986;6,36662795;16,20263816;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
07/07/1986;6,37797904;16,23788103;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
08/07/1986;6,35699045;16,24544848;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
09/07/1986;6,31700226;16,25384004;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
10/07/1986;6,26600886;16,29226276;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
11/07/1986;6,21403473;16,33350217;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
12/07/1986;6,17787186;16,37634507;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
13/07/1986;6,20743239;16,40303419;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
14/07/1986;6,1902981;16,42872162;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
15/07/1986;6,15282437;16,49017925;0,0202248;0,0746045;0,1635607;0,3952377;0,3952377
